5.9895e+07,NaN
6.848e+07,NaN
7.7347e+07,NaN
8.8434e+07,5.5056e-19
1.0236e+08,5.3541e-19
1.1847e+08,5.2348e-19
1.3712e+08,5.1871e-19
1.5871e+08,3.9286e-19
1.8371e+08,4.0743e-19
2.1265e+08,4.2999e-19
2.4616e+08,4.6494e-19
2.8496e+08,5.0748e-19
3.2988e+08,5.5614e-19
3.8188e+08,6.1172e-19
4.421e+08,6.8802e-19
4.9837e+08,7.5647e-19
5.6428e+08,8.3658e-19
6.533e+08,9.7283e-19
7.5636e+08,1.1377e-18
8.757e+08,1.3478e-18
1.0139e+09,1.6226e-18
1.1739e+09,1.9101e-18
1.3725e+09,2.3152e-18
1.56e+09,2.7192e-18
1.8221e+09,3.3284e-18
2.1097e+09,4.038e-18
2.4427e+09,4.9312e-18
2.8283e+09,6.0894e-18
3.2748e+09,7.4644e-18
3.7918e+09,9.1611e-18
4.3905e+09,1.1225e-17
5.0837e+09,1.3927e-17
5.8864e+09,1.7285e-17
6.8158e+09,2.1466e-17
7.8919e+09,2.6649e-17
9.1382e+09,3.3507e-17
1.0581e+10,4.2017e-17
1.2252e+10,5.3197e-17
1.4187e+10,6.6619e-17
1.6428e+10,8.3036e-17
1.9022e+10,1.0507e-16
2.2026e+10,1.3294e-16
2.5505e+10,1.6904e-16
2.9533e+10,2.1542e-16
3.4198e+10,2.7393e-16
3.9599e+10,3.4988e-16
4.5854e+10,4.4758e-16
5.3096e+10,5.7416e-16
6.1482e+10,7.3341e-16
6.8627e+10,8.5833e-16
