5.0505e+07,5.2424e-21
6.2088e+07,5.8426e-21
7.6324e+07,6.3099e-21
9.2216e+07,6.477e-21
1.0654e+08,6.405e-21
1.1893e+08,6.1655e-21
1.3646e+08,6.0703e-21
1.492e+08,5.702e-21
1.654e+08,5.4601e-21
1.8427e+08,5.234e-21
2.1404e+08,5.185e-21
2.5419e+08,5.0798e-21
3.1247e+08,5.5439e-21
3.8415e+08,6.3229e-21
4.7231e+08,7.5838e-21
5.8073e+08,9.4461e-21
7.1407e+08,1.204e-20
8.7805e+08,1.5672e-20
1.0797e+09,2.0486e-20
1.3277e+09,2.7403e-20
1.6327e+09,3.6886e-20
2.0078e+09,4.9861e-20
2.4691e+09,6.854e-20
3.0364e+09,9.5011e-20
3.7341e+09,1.3309e-19
4.5922e+09,1.8644e-19
5.6474e+09,2.6062e-19
8.5415e+09,5.2666e-19
1.0505e+10,7.534e-19
1.2699e+10,1.0673e-18
1.5088e+10,1.4603e-18
1.7928e+10,2.0283e-18
2.0938e+10,2.7139e-18
2.4036e+10,3.5782e-18
2.8072e+10,4.8605e-18
3.2785e+10,6.5609e-18
3.7635e+10,8.5689e-18
4.4718e+10,1.188e-17
5.4058e+10,1.6915e-17
6.4231e+10,2.3376e-17
7.632e+10,3.2469e-17
9.0685e+10,4.5099e-17
