0.0016618362775387533, 1.5199110829528897e-22
0.0024949326331577502, 3.3672295752113123e-22
0.002669749957287936, 2.848035868435747e-23
0.0035003997734299845, 4.9080512716537407e-23
0.0035003997734299845, 4.328761281082955e-23
0.00443668733097862, 6.050875007272787e-23
0.00443668733097862, 5.564863876983209e-24
0.005436183620153848, 7.459801523487849e-24
0.005436183620153848, 8.819714875603434e-24
0.007127564834438922, 1.584893192461085e-23
0.007373047958716835, 4.328761281083026e-24
0.008161400793251844, 4.908051271653781e-24
0.008161400793251844, 1.4575933009692852e-24
0.008733261623828446, 1.723310905613501e-24
0.009034047151333588, 2.310129700083139e-24
0.010344413737342387, 2.5118864315095516e-24
0.011069236005176097, 6.309573444801891e-25
0.011844845812380074, 7.45980152348791e-25
0.011844845812380074, 1.3978306065791989e-24
0.01356291191375943, 2.037468528039706e-25
0.015013107289081758, 3.0967709969353605e-25
0.015530179328137215, 6.309573444801994e-26
0.019028815912310287, 9.589990607460029e-26
0.021063445423241244, 6.309573444801994e-26
0.02178889941919379, 5.336699231206345e-26
0.024949326331577475, 6.860624286177837e-26
0.026697499572879334, 2.511886431509613e-26
0.02856816548756999, 6.579332246575709e-26
0.02856816548756999, 1.796989148532592e-25
