1000, 9.589990607460107e-26
1301.0252169108303, 1.0873356727196712e-25
1692.6666150378728, 1.1822988651687206e-25
2130.9410153667914, 1.3405182387914893e-25
2772.40799674177, 1.5199110829529518e-25
3606.9727153262816, 1.7233109056135293e-25
4540.9096109724605, 1.7969891485326214e-25
5907.837911587943, 1.8738174228604174e-25
7686.246100397714, 2.0374685280397393e-25
9999.99999999996, 2.215412212581212e-25
13010.252169108302, 2.3101297000831956e-25
16378.937069540612, 2.511886431509613e-25
21309.41015366791, 2.731263722800897e-25
26826.957952797165, 3.0967709969354115e-25
34902.54878959579, 3.511191734215199e-25
43939.70560760786, 3.817844026370539e-25
55316.81197617216, 4.513832659769031e-25
74375.27275659023, 5.117889550210801e-25
93632.92088239378, 6.050875007273034e-25
114062.49238513203, 6.860624286177894e-25
148398.1788967557, 8.111308307896955e-25
186822.23847710254, 1.0000000000000163e-24
227584.59260747817, 1.1338235012178682e-24
277240.79967417644, 1.3978306065792332e-24
349025.4878959565, 1.7233109056135294e-24
439397.0560760786, 2.215412212581212e-24
535268.1822847095, 2.61927934481567e-24
652057.2293428598, 3.36722957521145e-24
794328.2347242789, 3.981071705535018e-24
967641.0537094497, 4.9080512716539014e-24
1218187.9120101098, 6.3095734448019946e-24
1483981.788967557, 7.77873704869443e-24
1749271.187439839, 9.589990607460108e-24
2061986.0095022065, 1.1822988651687206e-23
