10.000000000000021, 3.8522484200368437e-22
19.95262314968882, 5.0118723362727964e-23
23.713737056616576, 3.852248420036812e-23
27.12272579332031, 2.9609329396271324e-23
29.85382618917963, 2.430604433384451e-23
41.36820402388509, 1.868222384771071e-23
51.08969774506932, 1.6926666150379003e-23
61.89658188912607, 1.5848931924611368e-23
80.97171416105625, 1.4839817889675873e-23
101.93734859388726, 1.4359617019622305e-23
130.81774742601942, 1.5848931924611368e-23
171.1328304161781, 1.80776867696346e-23
223.87211385683378, 2.0619860095022487e-23
276.4818754010106, 2.430604433384451e-23
383.1186849557285, 3.059949687207234e-23
530.8844442309879, 4.393970560760858e-23
980.9947127268764, 9.060305822453565e-23
