#E[MeV] phi [cm^-2 s^-1]
1.8	1.4e+05
1.7982	1.4e+05
2.8	1.4e+05
2.7972	10700
3.8	10700
3.7962	8390
4.8	8390
4.7952	692
5.8	692
5.7942	808
6.8	808
6.7932	829
7.8	829
7.7922	202
8.8	202
8.7912	175
9.8	175
9.7902	140
10.8	140
10.789	114
11.8	114
11.788	95
12.8	95
12.787	80.5
13.8	80.5
13.786	69.1
14.8	69.1
14.785	60
15.8	60
15.784	52.7
15.8	52.7
