171.9072201858571, 1.457593300969297e-25
190.28815912310247, 1.182298865168711e-25
210.634454232412, 1e-25
249.49326331577427, 8.111308307896889e-26
295.52092352028876, 7.459801523487911e-26
350.03997734299776, 6.309573444801891e-26
508.0218046913023, 4.7068165596092393e-26
816.1400793251835, 3.8178440263704764e-26
1267.4801788800191, 3.661308835364025e-26
1902.8815912310247, 3.511191734215113e-26
3620.958350245909, 3.8178440263704764e-26
6439.075678850807, 4.7068165596092393e-26
11450.475699382789, 6.309573444801891e-26
19028.81591231021, 9.589990607459951e-26
36209.58350245924, 1.7233109056135153e-25
107006.89556931725, 5.802783448666209e-25
