52.0959840902997	3.222895900335921e-24
57.941790036686086	3.0990436118731287e-24
64.4435668368637	3.0394331924877965e-24
71.67492243556583	2.9082258868547406e-24
79.71772448829893	2.8664140627792755e-24
88.663027201812	2.7291574008730972e-24
98.61210217739115	2.7032440126027813e-24
109.67758492736752	2.855211628059475e-24
121.98475004478564	3.0306601154573887e-24
135.67292946268913	3.2010340028528966e-24
150.8970898594275	3.2822230069065813e-24
167.82958706811132	2.959736902386694e-24
186.6621173522453	2.6689358135983723e-24
207.60788763832795	2.503745370939138e-24
230.90402927506574	2.3487791840326723e-24
256.8142826458644	2.2363091837834725e-24
285.6319830276426	2.204157566334054e-24
317.6833814994884	2.2600624262726127e-24
353.3313384978404	2.2386031014464163e-24
392.979431833694	2.0589491791760677e-24
437.07652567952687	1.8658491331534688e-24
486.1218522523873	1.72461010764468e-24
540.6706637239129	1.633934749109031e-24
601.3405183437137	1.5946072966659388e-24
668.8182719425997	1.5257707361336983e-24
743.8678539679048	1.5038345935915954e-24
827.3389160849745	1.4822138289357186e-24
920.1764512574214	1.4394083670349556e-24
1023.4314922057107	1.418713864009158e-24
1138.273010363522	1.4475272051636205e-24
1266.0011500423968	1.476925730300241e-24
1408.0619476313593	1.5069213242015282e-24
1566.0637024705868	1.4926130848327177e-24
1741.795184737124	1.4352536317002693e-24
1937.2458864778637	1.4216258780893196e-24
2154.6285450558325	1.4867796984905694e-24
2396.4041940023812	1.56262151716534e-24
2665.3100248810597	1.6423320875225127e-24
2964.3903755930423	1.7261087576721623e-24
3297.0311959490814	1.8052171797427903e-24
3666.9983806996897	1.8510035677640503e-24
4078.4804039997366	1.9168000222871614e-24
4536.135737980874	1.9849353018148466e-24
5045.145592267168	2.0352799467394926e-24
5611.272571508771	2.1180664422749224e-24
6240.925915007637	2.1610832707822756e-24
6941.234057026244	2.2268715934830415e-24
7720.125329249651	2.294662663353404e-24
8586.417719049794	2.3645174486025848e-24
9549.918699723758	2.4364987734517624e-24
10621.536262904521	2.5607865198912873e-24
11813.402410164952	2.772399481022152e-24
13139.01050188841	2.9719841624889742e-24
14613.368018361056	3.201717786584072e-24
16253.166462525098	3.432209037558613e-24
18076.970327896917	3.7342383986502366e-24
20105.427270994478	4.003065739882101e-24
22361.501867679246	4.291245926775822e-24
24870.735599815434	4.600172168197416e-24
27661.53601560942	4.980311647479497e-24
30765.498337272154	5.391864304013523e-24
34217.76315699078	5.837425994738351e-24
38057.41427075915	6.445955835486239e-24
42327.921154024276	6.978623354262434e-24
47077.63108850738	7.706118754159004e-24
52360.31651166701	8.342921000549657e-24
57868.29135212419	9.383084583575913e-24
64770.55027639336	9.82717918799908e-24
72038.59741223704	1.1068233608355008e-23
80122.20824089217	1.2161814605392722e-23
89112.8989736051	1.3210260951666225e-23
97371.14799072775	1.4218885997336183e-23
