1.8055e+07,5.1403e-21
1.9355e+07,5.1372e-21
2.1482e+07,4.9555e-21
2.4261e+07,5.038e-21
2.7399e+07,5.2125e-21
2.9886e+07,5.0289e-21
3.4946e+07,5.3873e-21
3.8118e+07,5.4786e-21
4.2307e+07,5.4737e-21
4.6957e+07,5.2801e-21
5.3031e+07,5.368e-21
5.7845e+07,5.3639e-21
6.7638e+07,5.848e-21
8.0475e+07,6.6025e-21
9.7427e+07,7.3236e-21
1.1795e+08,8.5625e-21
1.3792e+08,9.1728e-21
1.7288e+08,1.0352e-20
2.167e+08,1.2314e-20
2.6234e+08,1.4397e-20
3.176e+08,1.6832e-20
3.9125e+08,1.9677e-20
4.6551e+08,2.2609e-20
5.6356e+08,2.6902e-20
6.5897e+08,3.0377e-20
7.9779e+08,3.6145e-20
1.0354e+09,4.6925e-20
1.2107e+09,5.2987e-20
1.4404e+09,6.1961e-20
1.7439e+09,7.3726e-20
2.0748e+09,8.6212e-20
2.4261e+09,1.0261e-19
3.4946e+09,1.5587e-19
4.3804e+09,1.9889e-19
5.3031e+09,2.4085e-19
5.6848e+09,2.6278e-19
6.8823e+09,3.2958e-19
8.0475e+09,3.8545e-19
1.1795e+10,6.0632e-19
1.4034e+10,7.4734e-19
1.6127e+10,9.0539e-19
1.8532e+10,1.059e-18
2.2049e+10,1.352e-18
2.7638e+10,1.7252e-18
3.2884e+10,2.2023e-18
3.9811e+10,2.8111e-18
4.7367e+10,3.4648e-18
5.7344e+10,4.4226e-18
6.0413e+10,4.7421e-18
